bid_id,auction_id,vendor_id,price,price_ratio,reliability_score,delivery_score,historical_rating,defect_rate,avg_delay_days,completed_contracts,utility_score,is_fraud,timestamp,is_winner
BID-005431,AUC-0985,VND-0005,232771.65,0.7835,0.801,74.5,4.5,0.012,7.6,294,0.5612,0,2026-03-29 00:00:00,0
BID-005432,AUC-0986,VND-0019,309528.55,0.9791,0.652,54.4,4.13,0.0209,13.7,127,0.4115,0,2026-02-06 00:00:00,0
BID-005433,AUC-0986,VND-0623,298021.27,0.9427,0.881,84.1,4.7,0.0072,4.8,184,0.5805,0,2026-02-06 00:00:00,0
BID-005434,AUC-0986,VND-0457,287585.36,0.9097,0.812,74.2,4.53,0.0113,7.7,81,0.544,0,2026-02-06 00:00:00,0
BID-005435,AUC-0986,VND-0019,281947.61,0.8918,0.652,54.4,4.13,0.0209,13.7,127,0.4455,0,2026-02-06 00:00:00,0
BID-005436,AUC-0986,VND-0623,273018.85,0.8636,0.881,84.1,4.7,0.0072,4.8,184,0.6113,0,2026-02-06 00:00:00,1
BID-005437,AUC-0986,VND-0230,269801.01,0.8534,0.528,50.0,3.82,0.0283,15.0,156,0.4106,0,2026-02-06 00:00:00,0
BID-005438,AUC-0986,VND-0019,258144.48,0.8165,0.652,54.4,4.13,0.0209,13.7,127,0.4749,0,2026-02-06 00:00:00,0
BID-005439,AUC-0986,VND-0019,250953.53,0.7938,0.652,54.4,4.13,0.0209,13.7,127,0.4838,0,2026-02-06 00:00:00,0
BID-005440,AUC-0987,VND-0756,44276.56,0.9802,0.906,82.6,4.77,0.0056,5.2,169,0.522,0,2026-02-09 00:00:00,1
BID-005441,AUC-0987,VND-0303,43727.35,0.9681,0.56,52.6,3.9,0.0264,14.2,246,0.3562,0,2026-02-09 00:00:00,0
BID-005442,AUC-0987,VND-0673,43010.77,0.9522,0.871,74.3,4.68,0.0077,7.7,276,0.5073,0,2026-02-09 00:00:00,0
BID-005443,AUC-0988,VND-0200,336054.17,0.9755,0.875,81.1,4.69,0.0075,5.7,134,0.5282,0,2026-04-11 00:00:00,0
BID-005444,AUC-0988,VND-0200,330357.21,0.959,0.875,81.1,4.69,0.0075,5.7,134,0.5348,0,2026-04-11 00:00:00,0
BID-005445,AUC-0988,VND-0200,317999.98,0.9231,0.875,81.1,4.69,0.0075,5.7,134,0.5492,0,2026-04-11 00:00:00,0
BID-005446,AUC-0988,VND-0089,303607.51,0.8813,0.845,69.1,4.61,0.0093,9.3,201,0.5244,0,2026-04-11 00:00:00,0
BID-005447,AUC-0988,VND-0532,294220.3,0.8541,0.884,81.1,4.71,0.007,5.7,254,0.5786,0,2026-04-11 00:00:00,0
BID-005448,AUC-0988,VND-0532,288662.32,0.838,0.884,81.1,4.71,0.007,5.7,254,0.5851,0,2026-04-11 00:00:00,1
BID-005449,AUC-0988,VND-0089,283032.72,0.8216,0.845,69.1,4.61,0.0093,9.3,201,0.5483,0,2026-04-11 00:00:00,0
BID-005450,AUC-0989,VND-0569,124174.74,0.966,0.926,80.6,4.81,0.0045,5.8,192,0.4951,0,2026-06-22 00:00:00,0
BID-005451,AUC-0989,VND-0387,119212.29,0.9274,0.564,50.0,3.91,0.0262,15.0,244,0.343,0,2026-06-22 00:00:00,0
BID-005452,AUC-0989,VND-0538,114930.11,0.8941,0.994,91.7,4.98,0.001,2.5,259,0.5737,0,2026-06-22 00:00:00,1
BID-005453,AUC-0989,VND-0569,111564.3,0.8679,0.926,80.6,4.81,0.0045,5.8,192,0.5392,0,2026-06-22 00:00:00,0
BID-005454,AUC-0990,VND-0306,346180.99,0.9621,0.52,52.4,3.8,0.0288,14.3,70,0.3925,0,2026-01-08 00:00:00,0
BID-005455,AUC-0990,VND-0027,331910.81,0.9224,0.97,94.1,4.92,0.0018,1.8,96,0.6393,0,2026-01-08 00:00:00,1
BID-005456,AUC-0990,VND-0098,316466.01,0.8795,0.67,58.4,4.17,0.0198,12.5,117,0.4908,0,2026-01-08 00:00:00,0
BID-005457,AUC-0991,VND-0756,398102.97,0.9638,0.906,82.6,4.77,0.0056,5.2,169,0.5893,0,2026-06-15 00:00:00,0
BID-005458,AUC-0991,VND-0487,380778.32,0.9219,0.866,66.8,4.67,0.008,10.0,273,0.5664,0,2026-06-15 00:00:00,0
BID-005459,AUC-0991,VND-0205,375383.46,0.9088,0.953,76.1,4.88,0.0028,7.2,221,0.6259,0,2026-06-15 00:00:00,1
BID-005460,AUC-0992,VND-0044,387725.94,0.9599,0.865,86.5,4.66,0.0081,4.0,206,0.6789,0,2026-05-27 00:00:00,0
BID-005461,AUC-0992,VND-0044,379741.4,0.9401,0.865,86.5,4.66,0.0081,4.0,206,0.6838,0,2026-05-27 00:00:00,1
BID-005462,AUC-0992,VND-0463,370448.26,0.9171,0.713,55.4,4.28,0.0172,13.4,101,0.5523,0,2026-05-27 00:00:00,0
BID-005463,AUC-0993,VND-0434,273544.68,0.9744,0.578,50.0,3.94,0.0253,15.0,30,0.4006,0,2026-02-01 00:00:00,0
BID-005464,AUC-0993,VND-0373,264243.72,0.9413,0.616,67.7,4.04,0.023,9.7,91,0.4702,0,2026-02-01 00:00:00,0
BID-005465,AUC-0993,VND-0105,257079.69,0.9158,0.503,50.0,3.76,0.0298,15.0,276,0.3907,0,2026-02-01 00:00:00,0
BID-005466,AUC-0993,VND-0373,252078.7,0.898,0.616,67.7,4.04,0.023,9.7,91,0.4841,0,2026-02-01 00:00:00,1
BID-005467,AUC-0993,VND-0105,242153.24,0.8626,0.503,50.0,3.76,0.0298,15.0,276,0.4077,0,2026-02-01 00:00:00,0
BID-005468,AUC-0994,VND-0447,254287.03,0.96,0.915,80.0,4.79,0.0051,6.0,168,0.44,0,2026-02-23 00:00:00,0
BID-005469,AUC-0994,VND-0447,249297.74,0.9412,0.915,80.0,4.79,0.0051,6.0,168,0.4502,0,2026-02-23 00:00:00,0
BID-005470,AUC-0994,VND-0572,242808.1,0.9167,0.839,73.5,4.6,0.0097,8.0,32,0.4376,0,2026-02-23 00:00:00,0
BID-005471,AUC-0994,VND-0670,233171.68,0.8803,0.536,50.0,3.84,0.0278,15.0,37,0.3563,0,2026-02-23 00:00:00,0
BID-005472,AUC-0994,VND-0447,222225.05,0.839,0.915,80.0,4.79,0.0051,6.0,168,0.5054,0,2026-02-23 00:00:00,0
BID-005473,AUC-0994,VND-0447,215168.04,0.8123,0.915,80.0,4.79,0.0051,6.0,168,0.5198,0,2026-02-23 00:00:00,1
BID-005474,AUC-0994,VND-0586,209812.47,0.7921,0.808,83.5,4.52,0.0115,5.0,145,0.5068,0,2026-02-23 00:00:00,0
BID-005475,AUC-0995,VND-0135,76817.05,0.9601,0.68,54.8,4.2,0.0192,13.6,133,0.3105,0,2026-04-14 00:00:00,0
BID-005476,AUC-0995,VND-0694,72998.46,0.9124,0.887,66.3,4.72,0.0068,10.1,83,0.4085,0,2026-04-14 00:00:00,0
BID-005477,AUC-0995,VND-0352,70138.56,0.8766,0.668,52.9,4.17,0.0199,14.1,90,0.3525,0,2026-04-14 00:00:00,0
BID-005478,AUC-0995,VND-0352,67508.67,0.8438,0.668,52.9,4.17,0.0199,14.1,90,0.3712,0,2026-04-14 00:00:00,0
BID-005479,AUC-0995,VND-0685,64777.47,0.8096,0.59,50.0,3.97,0.0246,15.0,29,0.3657,0,2026-04-14 00:00:00,0
BID-005480,AUC-0995,VND-0059,62400.87,0.7799,0.902,70.4,4.75,0.0059,8.9,223,0.4929,0,2026-04-14 00:00:00,0
BID-005481,AUC-0995,VND-0141,61023.25,0.7627,0.945,79.6,4.86,0.0033,6.1,294,0.5256,0,2026-04-14 00:00:00,1
BID-005482,AUC-0996,VND-0772,381390.4,0.9781,0.784,69.9,4.46,0.013,9.0,74,0.6543,0,2026-04-23 00:00:00,0
BID-005483,AUC-0996,VND-0177,375891.51,0.964,0.829,68.6,4.57,0.0102,9.4,203,0.6768,0,2026-04-23 00:00:00,1
BID-005484,AUC-0996,VND-0655,365260.12,0.9368,0.67,70.9,4.17,0.0198,8.7,84,0.6109,0,2026-04-23 00:00:00,0
BID-005485,AUC-0996,VND-0655,360193.78,0.9238,0.67,70.9,4.17,0.0198,8.7,84,0.6138,0,2026-04-23 00:00:00,0
BID-005486,AUC-0997,VND-0279,140263.69,0.9809,0.567,50.0,3.92,0.026,15.0,205,0.3366,0,2026-04-09 00:00:00,0
BID-005487,AUC-0997,VND-0279,136634.89,0.9556,0.567,50.0,3.92,0.026,15.0,205,0.3483,0,2026-04-09 00:00:00,0
BID-005488,AUC-0997,VND-0279,131239.87,0.9178,0.567,50.0,3.92,0.026,15.0,205,0.3656,0,2026-04-09 00:00:00,0
BID-005489,AUC-0997,VND-0528,125270.17,0.8761,0.999,90.1,5.0,0.001,3.0,218,0.5712,0,2026-04-09 00:00:00,1
BID-005490,AUC-0997,VND-0076,122704.97,0.8581,0.954,76.1,4.89,0.0028,7.2,193,0.5346,0,2026-04-09 00:00:00,0
BID-005491,AUC-0998,VND-0409,244835.19,0.9663,0.796,71.5,4.49,0.0123,8.5,58,0.6449,0,2026-03-16 00:00:00,0
BID-005492,AUC-0998,VND-0409,233308.61,0.9208,0.796,71.5,4.49,0.0123,8.5,58,0.6563,0,2026-03-16 00:00:00,0
BID-005493,AUC-0998,VND-0412,227453.46,0.8977,0.667,59.1,4.17,0.02,12.3,213,0.5978,0,2026-03-16 00:00:00,0
BID-005494,AUC-0998,VND-0412,225151.72,0.8886,0.667,59.1,4.17,0.02,12.3,213,0.6001,0,2026-03-16 00:00:00,0
BID-005495,AUC-0998,VND-0327,218025.37,0.8605,0.793,79.7,4.48,0.0124,6.1,173,0.6806,0,2026-03-16 00:00:00,1
BID-005496,AUC-0998,VND-0409,209889.43,0.8284,0.796,71.5,4.49,0.0123,8.5,58,0.6794,0,2026-03-16 00:00:00,0
BID-005497,AUC-0998,VND-0412,204419.17,0.8068,0.667,59.1,4.17,0.02,12.3,213,0.6205,0,2026-03-16 00:00:00,0
BID-005498,AUC-0999,VND-0683,143341.53,0.9601,0.867,65.6,4.67,0.008,10.3,233,0.6114,0,2026-03-21 00:00:00,0
BID-005499,AUC-0999,VND-0683,137438.93,0.9206,0.867,65.6,4.67,0.008,10.3,233,0.6237,0,2026-03-21 00:00:00,0
BID-005500,AUC-0999,VND-0265,135439.94,0.9072,0.528,56.3,3.82,0.0283,13.1,195,0.4893,0,2026-03-21 00:00:00,0
BID-005501,AUC-0999,VND-0683,131471.25,0.8806,0.867,65.6,4.67,0.008,10.3,233,0.636,0,2026-03-21 00:00:00,0
BID-005502,AUC-0999,VND-0568,128140.81,0.8583,0.842,66.2,4.6,0.0095,10.1,287,0.6337,0,2026-03-21 00:00:00,0
BID-005503,AUC-0999,VND-0265,125716.11,0.8421,0.528,56.3,3.82,0.0283,13.1,195,0.5095,0,2026-03-21 00:00:00,0
BID-005504,AUC-0999,VND-0568,124239.29,0.8322,0.842,66.2,4.6,0.0095,10.1,287,0.6418,0,2026-03-21 00:00:00,1
BID-005505,AUC-1000,VND-0028,73177.98,0.9683,0.799,83.3,4.5,0.0121,5.0,212,0.609,0,2026-02-17 00:00:00,1
BID-005506,AUC-1000,VND-0328,72070.7,0.9536,0.716,52.8,4.29,0.0171,14.2,88,0.5032,0,2026-02-17 00:00:00,0
BID-005507,AUC-1000,VND-0328,70540.59,0.9334,0.716,52.8,4.29,0.0171,14.2,88,0.5093,0,2026-02-17 00:00:00,0
BID-005508,AUC-1001,VND-0527,309612.24,0.9721,0.97,94.5,4.92,0.0018,1.6,105,0.7528,0,2026-03-24 00:00:00,1
BID-005509,AUC-1001,VND-0106,298441.38,0.9371,0.774,71.6,4.44,0.0135,8.5,37,0.6387,0,2026-03-24 00:00:00,0
BID-005510,AUC-1001,VND-0106,291461.84,0.9152,0.774,71.6,4.44,0.0135,8.5,37,0.6438,0,2026-03-24 00:00:00,0
BID-005511,AUC-1001,VND-0106,282416.96,0.8868,0.774,71.6,4.44,0.0135,8.5,37,0.6503,0,2026-03-24 00:00:00,0
BID-005512,AUC-1001,VND-0020,270186.83,0.8484,0.842,77.4,4.61,0.0095,6.8,43,0.6971,0,2026-03-24 00:00:00,0
BID-005513,AUC-1001,VND-0106,257818.87,0.8095,0.774,71.6,4.44,0.0135,8.5,37,0.6681,0,2026-03-24 00:00:00,0
BID-005514,AUC-1001,VND-0106,248802.61,0.7812,0.774,71.6,4.44,0.0135,8.5,37,0.6746,0,2026-03-24 00:00:00,0
BID-005515,AUC-1002,VND-0236,35538.18,0.9704,0.506,51.5,3.77,0.0296,14.6,137,0.3828,0,2026-04-08 00:00:00,0
BID-005516,AUC-1002,VND-0236,34785.97,0.9498,0.506,51.5,3.77,0.0296,14.6,137,0.3912,0,2026-04-08 00:00:00,0
BID-005517,AUC-1002,VND-0712,33338.14,0.9103,0.521,50.0,3.8,0.0288,15.0,75,0.4108,0,2026-04-08 00:00:00,0
BID-005518,AUC-1002,VND-0712,32530.09,0.8882,0.521,50.0,3.8,0.0288,15.0,75,0.4198,0,2026-04-08 00:00:00,1
BID-005519,AUC-1003,VND-0411,365643.88,0.9703,0.901,73.1,4.75,0.0059,8.1,298,0.6611,0,2026-06-03 00:00:00,0
BID-005520,AUC-1003,VND-0093,356043.8,0.9448,0.629,57.6,4.07,0.0223,12.7,136,0.5507,0,2026-06-03 00:00:00,0
BID-005521,AUC-1003,VND-0405,351134.48,0.9318,0.725,57.4,4.31,0.0165,12.8,249,0.5865,0,2026-06-03 00:00:00,0
BID-005522,AUC-1003,VND-0788,344812.43,0.915,0.608,50.0,4.02,0.0235,15.0,253,0.5397,0,2026-06-03 00:00:00,0
BID-005523,AUC-1003,VND-0411,339044.92,0.8997,0.901,73.1,4.75,0.0059,8.1,298,0.6801,0,2026-06-03 00:00:00,1
BID-005524,AUC-1003,VND-0743,322349.4,0.8554,0.662,53.5,4.16,0.0203,14.0,190,0.5802,0,2026-06-03 00:00:00,0
BID-005525,AUC-1004,VND-0715,161188.57,0.9733,0.82,80.1,4.55,0.0108,6.0,120,0.55,0,2026-01-31 00:00:00,0
BID-005526,AUC-1004,VND-0406,155651.4,0.9398,0.992,100.0,4.98,0.001,0.1,289,0.6685,0,2026-01-31 00:00:00,0
BID-005527,AUC-1004,VND-0329,151056.55,0.9121,0.642,52.4,4.1,0.0215,14.3,30,0.4423,0,2026-01-31 00:00:00,0
BID-005528,AUC-1004,VND-0129,146481.86,0.8845,0.968,96.2,4.92,0.0019,1.1,233,0.6703,0,2026-01-31 00:00:00,1
BID-005529,AUC-1004,VND-0715,141654.06,0.8553,0.82,80.1,4.55,0.0108,6.0,120,0.5913,0,2026-01-31 00:00:00,0
BID-005530,AUC-1004,VND-0329,137259.63,0.8288,0.642,52.4,4.1,0.0215,14.3,30,0.4715,0,2026-01-31 00:00:00,0
BID-005531,AUC-1005,VND-0578,9657.88,0.9595,0.809,84.2,4.52,0.0114,4.7,281,0.6715,0,2026-01-18 00:00:00,0
BID-005532,AUC-1005,VND-0678,9368.3,0.9307,0.743,75.4,4.36,0.0154,7.4,120,0.6333,0,2026-01-18 00:00:00,0
BID-005533,AUC-1005,VND-0507,8903.22,0.8845,0.972,78.7,4.93,0.0017,6.4,250,0.7352,0,2026-01-18 00:00:00,1
BID-005534,AUC-1006,VND-0777,249488.45,0.9579,0.91,94.7,4.77,0.0054,1.6,30,0.7503,0,2026-01-06 00:00:00,0
BID-005535,AUC-1006,VND-0083,245052.84,0.9409,0.545,60.4,3.86,0.0273,11.9,41,0.5197,0,2026-01-06 00:00:00,0
BID-005536,AUC-1006,VND-0157,234737.78,0.9013,0.513,56.0,3.78,0.0292,13.2,174,0.5033,0,2026-01-06 00:00:00,0
BID-005537,AUC-1006,VND-0777,231668.52,0.8895,0.91,94.7,4.77,0.0054,1.6,30,0.7646,0,2026-01-06 00:00:00,1
BID-005538,AUC-1006,VND-0146,221373.33,0.85,0.515,50.0,3.79,0.0291,15.0,234,0.497,0,2026-01-06 00:00:00,0
BID-005539,AUC-1006,VND-0699,216788.59,0.8324,0.715,58.1,4.29,0.0171,12.6,110,0.597,0,2026-01-06 00:00:00,0
BID-005540,AUC-1007,VND-0745,32307.95,0.9803,0.694,61.5,4.24,0.0183,11.5,67,0.5445,0,2026-03-06 00:00:00,0
BID-005541,AUC-1007,VND-0065,31207.7,0.9469,0.503,50.0,3.76,0.0298,15.0,292,0.4429,0,2026-03-06 00:00:00,0
BID-005542,AUC-1007,VND-0326,30431.79,0.9234,0.543,54.8,3.86,0.0274,13.6,151,0.4862,0,2026-03-06 00:00:00,0
BID-005543,AUC-1007,VND-0326,29514.55,0.8955,0.543,54.8,3.86,0.0274,13.6,151,0.5001,0,2026-03-06 00:00:00,0
BID-005544,AUC-1007,VND-0326,28399.08,0.8617,0.543,54.8,3.86,0.0274,13.6,151,0.517,0,2026-03-06 00:00:00,0
BID-005545,AUC-1007,VND-0065,27342.54,0.8296,0.503,50.0,3.76,0.0298,15.0,292,0.5016,0,2026-03-06 00:00:00,0
BID-005546,AUC-1007,VND-0745,26901.62,0.8163,0.694,61.5,4.24,0.0183,11.5,67,0.6265,0,2026-03-06 00:00:00,1
BID-005547,AUC-1008,VND-0457,143254.6,0.9858,0.812,74.2,4.53,0.0113,7.7,81,0.4452,0,2026-05-27 00:00:00,0
BID-005548,AUC-1008,VND-0457,141422.43,0.9732,0.812,74.2,4.53,0.0113,7.7,81,0.4515,0,2026-05-27 00:00:00,0
BID-005549,AUC-1008,VND-0118,136045.19,0.9362,0.598,60.7,3.99,0.0241,11.8,186,0.3761,0,2026-05-27 00:00:00,0
BID-005550,AUC-1008,VND-0188,132928.82,0.9147,0.536,50.0,3.84,0.0279,15.0,41,0.3502,0,2026-05-27 00:00:00,0
BID-005551,AUC-1008,VND-0576,128253.18,0.8825,0.854,82.9,4.64,0.0087,5.1,178,0.5238,0,2026-05-27 00:00:00,1
BID-005552,AUC-1009,VND-0705,350175.89,0.9825,0.793,77.7,4.48,0.0124,6.7,162,0.4263,0,2026-02-07 00:00:00,1
BID-005553,AUC-1009,VND-0490,344972.07,0.9679,0.748,72.9,4.37,0.0151,8.1,116,0.4113,0,2026-02-07 00:00:00,0
BID-005554,AUC-1009,VND-0789,336069.52,0.9429,0.512,53.8,3.78,0.0293,13.9,182,0.3258,0,2026-02-07 00:00:00,0
BID-005555,AUC-1009,VND-0789,324666.89,0.9109,0.512,53.8,3.78,0.0293,13.9,182,0.3412,0,2026-02-07 00:00:00,0
BID-005556,AUC-1010,VND-0245,39930.01,0.9806,0.975,96.7,4.94,0.0015,1.0,288,0.4594,0,2026-05-24 00:00:00,0
BID-005557,AUC-1010,VND-0245,38908.42,0.9556,0.975,96.7,4.94,0.0015,1.0,288,0.473,0,2026-05-24 00:00:00,1
BID-005558,AUC-1010,VND-0284,37580.7,0.923,0.696,66.4,4.24,0.0182,10.1,84,0.3776,0,2026-05-24 00:00:00,0
BID-005559,AUC-1010,VND-0284,35859.87,0.8807,0.696,66.4,4.24,0.0182,10.1,84,0.4004,0,2026-05-24 00:00:00,0
BID-005560,AUC-1010,VND-0717,34643.77,0.8508,0.744,69.7,4.36,0.0153,9.1,164,0.4327,0,2026-05-24 00:00:00,0
BID-005561,AUC-1011,VND-0636,410956.92,0.9755,0.847,85.4,4.62,0.0092,4.4,197,0.7016,0,2026-06-18 00:00:00,0
BID-005562,AUC-1011,VND-0617,404618.13,0.9605,0.607,50.0,4.02,0.0236,15.0,218,0.5432,0,2026-06-18 00:00:00,0
BID-005563,AUC-1011,VND-0636,385768.33,0.9157,0.847,85.4,4.62,0.0092,4.4,197,0.7148,0,2026-06-18 00:00:00,0
BID-005564,AUC-1011,VND-0674,373232.35,0.886,0.673,60.2,4.18,0.0196,11.9,128,0.6047,0,2026-06-18 00:00:00,0
BID-005565,AUC-1011,VND-0271,359010.43,0.8522,0.977,93.9,4.94,0.0014,1.8,146,0.7903,0,2026-06-18 00:00:00,1
BID-005566,AUC-1011,VND-0617,348477.71,0.8272,0.607,50.0,4.02,0.0236,15.0,218,0.5725,0,2026-06-18 00:00:00,0
BID-005567,AUC-1012,VND-0614,11562.88,0.974,0.699,54.6,4.25,0.0181,13.6,235,0.5926,0,2026-06-04 00:00:00,0
BID-005568,AUC-1012,VND-0259,11416.47,0.9616,0.688,71.3,4.22,0.0187,8.6,248,0.633,0,2026-06-04 00:00:00,0
BID-005569,AUC-1012,VND-0538,11203.76,0.9437,0.994,91.7,4.98,0.001,2.5,259,0.7881,0,2026-06-04 00:00:00,1
BID-005570,AUC-1013,VND-0170,126193.78,0.9637,0.737,57.5,4.34,0.0158,12.8,29,0.3866,0,2026-05-31 00:00:00,0
BID-005571,AUC-1013,VND-0048,120012.2,0.9165,0.885,83.3,4.71,0.0069,5.0,51,0.5196,0,2026-05-31 00:00:00,1
BID-005572,AUC-1013,VND-0441,117344.91,0.8961,0.616,60.3,4.04,0.0231,11.9,75,0.3964,0,2026-05-31 00:00:00,0
BID-005573,AUC-1014,VND-0714,357214.65,0.9576,0.502,55.4,3.76,0.0299,13.4,99,0.3137,0,2026-05-18 00:00:00,0
BID-005574,AUC-1014,VND-0126,347758.54,0.9322,0.647,55.0,4.12,0.0212,13.5,77,0.367,0,2026-05-18 00:00:00,0
BID-005575,AUC-1014,VND-0714,341709.94,0.916,0.502,55.4,3.76,0.0299,13.4,99,0.3354,0,2026-05-18 00:00:00,0
BID-005576,AUC-1014,VND-0714,332362.4,0.8909,0.502,55.4,3.76,0.0299,13.4,99,0.3484,0,2026-05-18 00:00:00,0
BID-005577,AUC-1014,VND-0788,317049.97,0.8499,0.608,50.0,4.02,0.0235,15.0,253,0.3933,0,2026-05-18 00:00:00,0
BID-005578,AUC-1014,VND-0482,302572.71,0.8111,0.623,51.1,4.06,0.0226,14.7,159,0.419,0,2026-05-18 00:00:00,0
BID-005579,AUC-1014,VND-0482,291694.45,0.7819,0.623,51.1,4.06,0.0226,14.7,159,0.4341,0,2026-05-18 00:00:00,1
BID-005580,AUC-1015,VND-0254,158905.33,0.9632,0.955,93.5,4.89,0.0027,2.0,138,0.7426,0,2026-06-29 00:00:00,1
BID-005581,AUC-1015,VND-0756,157120.4,0.9524,0.906,82.6,4.77,0.0056,5.2,169,0.712,0,2026-06-29 00:00:00,0
BID-005582,AUC-1015,VND-0756,153792.52,0.9322,0.906,82.6,4.77,0.0056,5.2,169,0.7168,0,2026-06-29 00:00:00,0
BID-005583,AUC-1015,VND-0127,152209.55,0.9226,0.926,77.9,4.81,0.0045,6.6,286,0.7209,0,2026-06-29 00:00:00,0
BID-005584,AUC-1015,VND-0480,148814.36,0.9021,0.583,58.3,3.96,0.025,12.5,61,0.5606,0,2026-06-29 00:00:00,0
BID-005585,AUC-1016,VND-0676,59171.89,0.9874,0.934,85.8,4.83,0.004,4.3,166,0.6593,0,2026-04-22 00:00:00,1
BID-005586,AUC-1016,VND-0106,57594.3,0.9611,0.774,71.6,4.44,0.0135,8.5,37,0.5662,0,2026-04-22 00:00:00,0
BID-005587,AUC-1016,VND-0106,56999.77,0.9511,0.774,71.6,4.44,0.0135,8.5,37,0.569,0,2026-04-22 00:00:00,0
BID-005588,AUC-1016,VND-0524,55116.6,0.9197,0.616,50.0,4.04,0.023,15.0,45,0.4577,0,2026-04-22 00:00:00,0
BID-005589,AUC-1016,VND-0366,53884.35,0.8992,0.582,63.5,3.96,0.0251,11.0,190,0.4868,0,2026-04-22 00:00:00,0
BID-005590,AUC-1016,VND-0106,52930.8,0.8833,0.774,71.6,4.44,0.0135,8.5,37,0.588,0,2026-04-22 00:00:00,0
BID-005591,AUC-1017,VND-0038,182410.69,0.978,0.853,86.6,4.63,0.0088,4.0,172,0.4995,0,2026-06-13 00:00:00,0
BID-005592,AUC-1017,VND-0381,173362.25,0.9295,0.576,50.4,3.94,0.0254,14.9,130,0.3674,0,2026-06-13 00:00:00,0
BID-005593,AUC-1017,VND-0526,168101.95,0.9013,0.937,88.5,4.84,0.0038,3.4,34,0.5707,0,2026-06-13 00:00:00,1
BID-005594,AUC-1017,VND-0038,163828.51,0.8784,0.853,86.6,4.63,0.0088,4.0,172,0.5533,0,2026-06-13 00:00:00,0
BID-005595,AUC-1017,VND-0577,157816.67,0.8461,0.849,82.9,4.62,0.0091,5.1,179,0.562,0,2026-06-13 00:00:00,0
BID-005596,AUC-1018,VND-0243,137553.9,0.9653,0.792,85.9,4.48,0.0125,4.2,53,0.4575,0,2026-03-30 00:00:00,0
BID-005597,AUC-1018,VND-0632,132055.32,0.9268,0.655,61.9,4.14,0.0207,11.4,55,0.399,0,2026-03-30 00:00:00,0
BID-005598,AUC-1018,VND-0632,130548.66,0.9162,0.655,61.9,4.14,0.0207,11.4,55,0.4041,0,2026-03-30 00:00:00,0
BID-005599,AUC-1018,VND-0632,127980.19,0.8982,0.655,61.9,4.14,0.0207,11.4,55,0.4128,0,2026-03-30 00:00:00,0
BID-005600,AUC-1018,VND-0327,123059.99,0.8636,0.793,79.7,4.48,0.0124,6.1,173,0.496,0,2026-03-30 00:00:00,0
BID-005601,AUC-1018,VND-0327,118959.21,0.8348,0.793,79.7,4.48,0.0124,6.1,173,0.5098,0,2026-03-30 00:00:00,1
BID-005602,AUC-1019,VND-0449,412208.03,0.9747,0.647,64.3,4.12,0.0212,10.7,117,0.5388,0,2026-01-06 00:00:00,0
BID-005603,AUC-1019,VND-0449,403963.08,0.9552,0.647,64.3,4.12,0.0212,10.7,117,0.5474,0,2026-01-06 00:00:00,1
BID-005604,AUC-1019,VND-0167,398866.27,0.9431,0.507,50.0,3.77,0.0296,15.0,152,0.4482,0,2026-01-06 00:00:00,0
BID-005605,AUC-1019,VND-0167,386233.93,0.9132,0.507,50.0,3.77,0.0296,15.0,152,0.4614,0,2026-01-06 00:00:00,0
BID-005606,AUC-1020,VND-0018,161075.49,0.9849,0.983,93.5,4.96,0.001,2.0,209,0.7101,0,2026-01-03 00:00:00,0
BID-005607,AUC-1020,VND-0572,157570.13,0.9635,0.839,73.5,4.6,0.0097,8.0,32,0.6298,0,2026-01-03 00:00:00,0
BID-005608,AUC-1020,VND-0725,153318.0,0.9375,0.972,95.3,4.93,0.0017,1.4,62,0.7199,0,2026-01-03 00:00:00,1
BID-005609,AUC-1020,VND-0572,148642.49,0.9089,0.839,73.5,4.6,0.0097,8.0,32,0.6451,0,2026-01-03 00:00:00,0
BID-005610,AUC-1021,VND-0751,384064.15,0.9684,0.76,70.6,4.4,0.0144,8.8,126,0.5424,0,2026-04-12 00:00:00,0
BID-005611,AUC-1021,VND-0422,365594.17,0.9219,0.589,59.6,3.97,0.0247,12.1,197,0.4715,0,2026-04-12 00:00:00,0
BID-005612,AUC-1021,VND-0197,358886.43,0.905,0.686,65.9,4.22,0.0188,10.2,297,0.5255,0,2026-04-12 00:00:00,0
BID-005613,AUC-1021,VND-0197,353825.74,0.8922,0.686,65.9,4.22,0.0188,10.2,297,0.5295,0,2026-04-12 00:00:00,0
BID-005614,AUC-1021,VND-0751,344891.65,0.8697,0.76,70.6,4.4,0.0144,8.8,126,0.573,0,2026-04-12 00:00:00,1
BID-005615,AUC-1022,VND-0030,437464.07,0.9786,0.523,50.0,3.81,0.0286,15.0,73,0.4146,0,2026-05-19 00:00:00,0
BID-005616,AUC-1022,VND-0030,426374.9,0.9538,0.523,50.0,3.81,0.0286,15.0,73,0.4208,0,2026-05-19 00:00:00,0
BID-005617,AUC-1022,VND-0030,412654.41,0.9231,0.523,50.0,3.81,0.0286,15.0,73,0.4285,0,2026-05-19 00:00:00,0
BID-005618,AUC-1022,VND-0691,408184.15,0.9131,0.582,50.5,3.95,0.0251,14.8,213,0.4559,0,2026-05-19 00:00:00,0
